"answer","question"
"Sınav takvimini her sınav dönemi öncesinde bölümünüzün sayfasından görüntüleyebilirsiniz.","sınav_takvimi_görüntüleme"
"Sınav takvimini her sınav dönemi öncesinde bölümünüzün sayfasından görüntüleyebilirsiniz.","sınav_takvimini_nasıl_öğrenebilirim"
"Sınav takvimini her sınav dönemi öncesinde bölümünüzün sayfasından görüntüleyebilirsiniz.","sınav_takvimi_görme"
"Sınav takvimini her sınav dönemi öncesinde bölümünüzün sayfasından görüntüleyebilirsiniz.","sınav_takvimi_öğrenme"
"Sınav takvimini her sınav dönemi öncesinde bölümünüzün sayfasından görüntüleyebilirsiniz.","sınav_takvimini_nasıl_görebilirim"
"Sınav takvimini her sınav dönemi öncesinde bölümünüzün sayfasından görüntüleyebilirsiniz.","vize_sınav_takvimi"
"Sınav takvimini her sınav dönemi öncesinde bölümünüzün sayfasından görüntüleyebilirsiniz.","final_sınav_takvimi"
"Sınav takvimini her sınav dönemi öncesinde bölümünüzün sayfasından görüntüleyebilirsiniz.","büt_sınav_takvimi"
"Sınav takvimini her sınav dönemi öncesinde bölümünüzün sayfasından görüntüleyebilirsiniz.","sınav_takvimi"
"Sınav takvimini her sınav dönemi öncesinde bölümünüzün sayfasından görüntüleyebilirsiniz.","sınav_takvimi_linki"
"Sınav takvimini her sınav dönemi öncesinde bölümünüzün sayfasından görüntüleyebilirsiniz.","sınav_takvimi_sayfası"
"Sınav takvimini her sınav dönemi öncesinde bölümünüzün sayfasından görüntüleyebilirsiniz.","sınav_takvimi_nereden_bakılır"
"Sınav takvimini her sınav dönemi öncesinde bölümünüzün sayfasından görüntüleyebilirsiniz.","sınav_takvimi_duyurusu"
"Sınav takvimini her sınav dönemi öncesinde bölümünüzün sayfasından görüntüleyebilirsiniz.","sınav_takvimi_açıklandı_mı"
"Maalesef okulumuzun mezunlar derneği bulunmamaktadır.","mezunlar_derneği_var_mı"
"Maalesef okulumuzun mezunlar derneği bulunmamaktadır.","mezun_derneği_linki"
"Maalesef okulumuzun mezunlar derneği bulunmamaktadır.","mezunlar_topluluğu"
"Maalesef okulumuzun mezunlar derneği bulunmamaktadır.","mezun_dernek"
"Maalesef okulumuzun mezunlar derneği bulunmamaktadır.","iste_mezunlar_derneği"
"Maalesef okulumuzun mezunlar derneği bulunmamaktadır.","mezunlar_derneği_iletişim"
"Maalesef okulumuzun mezunlar derneği bulunmamaktadır.","mezunlar_derneği_var_mı_iste"
"Maalesef okulumuzun mezunlar derneği bulunmamaktadır.","mezunlar_topluluğu_var_mı"
"Maalesef okulumuzun mezunlar derneği bulunmamaktadır.","mezun_derneği_bulunuyor_mu"
"Maalesef okulumuzun mezunlar derneği bulunmamaktadır.","okulda_mezunlar_derneği_var_mı"
"Yatay geçişin ardından kayıt yaptırırken başvuruda bulunarak derslerinizi saydırabilirsiniz.","muafiyet_başvurusu"
"Yatay geçişin ardından kayıt yaptırırken başvuruda bulunarak derslerinizi saydırabilirsiniz.","nasıl_muafiyet_başvurusunda_bulunurum"
"Yatay geçişin ardından kayıt yaptırırken başvuruda bulunarak derslerinizi saydırabilirsiniz.","nasıl_muafiyet_başvurusu_yapılır"
"Yatay geçişin ardından kayıt yaptırırken başvuruda bulunarak derslerinizi saydırabilirsiniz.","muafiyet_başvurusu_ne_zaman"
"Yatay geçişin ardından kayıt yaptırırken başvuruda bulunarak derslerinizi saydırabilirsiniz.","muafiyet_başvuru"
"Yatay geçişin ardından kayıt yaptırırken başvuruda bulunarak derslerinizi saydırabilirsiniz.","muafiyet_başvurusu_tarihi"
"Yatay geçişin ardından kayıt yaptırırken başvuruda bulunarak derslerinizi saydırabilirsiniz.","muafiyet_nasıl_yapılır"
"Yatay geçişin ardından kayıt yaptırırken başvuruda bulunarak derslerinizi saydırabilirsiniz.","muafiyet_başvurusu_nasıl_yapılır"
"Yatay geçişin ardından kayıt yaptırırken başvuruda bulunarak derslerinizi saydırabilirsiniz.","muafiyet_ders_saydırma"
"Yatay geçişin ardından kayıt yaptırırken başvuruda bulunarak derslerinizi saydırabilirsiniz.","muafiyet_formu"
"Yatay geçişin ardından kayıt yaptırırken başvuruda bulunarak derslerinizi saydırabilirsiniz.","ders_muafiyet_başvurusu"
"Yatay geçişin ardından kayıt yaptırırken başvuruda bulunarak derslerinizi saydırabilirsiniz.","muafiyet_için_ne_gerekli"
"Yatay geçişin ardından kayıt yaptırırken başvuruda bulunarak derslerinizi saydırabilirsiniz.","muafiyet_dersleri_nasıl_saydırılır"
"Yatay geçişin ardından kayıt yaptırırken başvuruda bulunarak derslerinizi saydırabilirsiniz.","ders_muafiyeti_nasıl_alınır"
"Yatay geçişin ardından kayıt yaptırırken başvuruda bulunarak derslerinizi saydırabilirsiniz.","muafiyet_için_nereye_başvurulur"
"Yatay geçişin ardından kayıt yaptırırken başvuruda bulunarak derslerinizi saydırabilirsiniz.","muafiyet_süreci_nasıl_işliyor"
"Yatay geçişin ardından kayıt yaptırırken başvuruda bulunarak derslerinizi saydırabilirsiniz.","muafiyet_dilekçesi"
"Yatay geçişin ardından kayıt yaptırırken başvuruda bulunarak derslerinizi saydırabilirsiniz.","ders_saydırma_nasıl_yapılır"
"Yatay geçişin ardından kayıt yaptırırken başvuruda bulunarak derslerinizi saydırabilirsiniz.","ders_saydırma_başvurusu"
"Yatay geçişin ardından kayıt yaptırırken başvuruda bulunarak derslerinizi saydırabilirsiniz.","ders_muafiyeti_ne_zaman_yapılır"
"Yatay geçişin ardından kayıt yaptırırken başvuruda bulunarak derslerinizi saydırabilirsiniz.","muafiyet_başvurusu_nereden_yapılır"
"Yatay geçişin ardından kayıt yaptırırken başvuruda bulunarak derslerinizi saydırabilirsiniz.","muafiyet_için_belgeler"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","üniversitenin_resmi_sosyal_medya_hesapları_hangileri"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","okulun_sosyal_medya_hesapları"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","sosyal_medya_hesapları_nelerdir"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","okulun_resmi_sosyal_medya_hesapları_nelerdir"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","üniversienin_resmi_sosyal_medya_hesapları_nelerdir"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","okulun_sosyal_medya_hesapları_nelerdir"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","iste_sosyal_medya_hesapları"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","iste_instagram_adresi"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","iste_twitter_adresi"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","üniversite_instagram_linki"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","üniversite_twitter_linki"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","üniversite_sosyal_medya_linkleri"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","iste_resmi_sosyal_medya"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","üniversitenin_sosyal_medya_linkleri"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","iste_sosyal_medya_linkleri"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","okulun_instagram_hesabı"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","okulun_twitter_hesabı"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","iste_instagram_linki"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","iste_twitter_linki"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","okulun_resmi_instagram_adresi"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","okulun_resmi_twitter_adresi"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","üniversite_sosyal_medya_adresleri"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","iste_sosyal_medya_bilgisi"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","üniversitenin_instagram_adresi"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","üniversitenin_twitter_adresi"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","iste_resmi_twitter"
"Üniversitemizin resmi sosyal medya hesapları: Instagram: https://www.instagram.com/isteedutr X (Twitter): https://x.com/isteEduTr","iste_resmi_instagram"
"Rektöre https://iste.edu.tr/rektorluk/iletisim-ofisi adresinden ulaşabilirsiniz.","rektöre_dilekçe_nasıl_yazabilirim"
"Rektöre https://iste.edu.tr/rektorluk/iletisim-ofisi adresinden ulaşabilirsiniz.","rektöre_nasıl_mesaj_yazabilirim"
"Rektöre https://iste.edu.tr/rektorluk/iletisim-ofisi adresinden ulaşabilirsiniz.","rektöre_nasıl_ulaşabilirim"
"Rektöre https://iste.edu.tr/rektorluk/iletisim-ofisi adresinden ulaşabilirsiniz.","rektöre_dilekçe_nereden_yazılır"
"Rektöre https://iste.edu.tr/rektorluk/iletisim-ofisi adresinden ulaşabilirsiniz.","rektöre_nasıl_ulaşırım"
"Rektöre https://iste.edu.tr/rektorluk/iletisim-ofisi adresinden ulaşabilirsiniz.","rektör_dilekçe"
"Rektöre https://iste.edu.tr/rektorluk/iletisim-ofisi adresinden ulaşabilirsiniz.","rektörlük_dilekçe"
"Rektöre https://iste.edu.tr/rektorluk/iletisim-ofisi adresinden ulaşabilirsiniz.","rektöre_mektup_yazma"
"Rektöre https://iste.edu.tr/rektorluk/iletisim-ofisi adresinden ulaşabilirsiniz.","rektöre_mail_gönderme"
"Rektöre https://iste.edu.tr/rektorluk/iletisim-ofisi adresinden ulaşabilirsiniz.","rektörlük_iletişim_bilgileri"
"Rektöre https://iste.edu.tr/rektorluk/iletisim-ofisi adresinden ulaşabilirsiniz.","rektöre_ulaşım_yolları"
"Rektöre https://iste.edu.tr/rektorluk/iletisim-ofisi adresinden ulaşabilirsiniz.","rektör_iletişim_sayfası"
"Rektöre https://iste.edu.tr/rektorluk/iletisim-ofisi adresinden ulaşabilirsiniz.","rektöre_mail_atmak_istiyorum"
"Rektöre https://iste.edu.tr/rektorluk/iletisim-ofisi adresinden ulaşabilirsiniz.","rektöre_mail_nasıl_atılır"
"Rektöre https://iste.edu.tr/rektorluk/iletisim-ofisi adresinden ulaşabilirsiniz.","rektöre_şikayet_nasıl_bildirilir"
"Rektöre https://iste.edu.tr/rektorluk/iletisim-ofisi adresinden ulaşabilirsiniz.","rektöre_soru_sorma"
"Rektöre https://iste.edu.tr/rektorluk/iletisim-ofisi adresinden ulaşabilirsiniz.","rektörü_nasıl_arayabilirim"
"Rektöre https://iste.edu.tr/rektorluk/iletisim-ofisi adresinden ulaşabilirsiniz.","rektöre_yazı_göndermek_istiyorum"
"Rektöre https://iste.edu.tr/rektorluk/iletisim-ofisi adresinden ulaşabilirsiniz.","rektörlük_mail_adresi"
"Rektöre https://iste.edu.tr/rektorluk/iletisim-ofisi adresinden ulaşabilirsiniz.","rektör_ile_nasıl_iletişim_kurulur"
"Rektöre https://iste.edu.tr/rektorluk/iletisim-ofisi adresinden ulaşabilirsiniz.","rektörlükle_iletişim"
"Rektöre https://iste.edu.tr/rektorluk/iletisim-ofisi adresinden ulaşabilirsiniz.","rektöre_ulaşmak_istiyorum"
"İSTE’deki fakülteler: Barbaros Hayrettin Gemi İnşaatı ve Denizcilik Fakültesi, Deniz Bilimleri ve Teknolojisi Fakültesi, Havacılık ve Uzay Bilimleri Fakültesi, İşletme ve Yönetim Bilimleri Fakültesi, Mimarlık Fakültesi, Mühendislik ve Doğa Bilimleri Fakültesi, Turizm Fakültesi.","istedeki_fakültelerin_isimleri"
"İSTE’deki fakülteler: Barbaros Hayrettin Gemi İnşaatı ve Denizcilik Fakültesi, Deniz Bilimleri ve Teknolojisi Fakültesi, Havacılık ve Uzay Bilimleri Fakültesi, İşletme ve Yönetim Bilimleri Fakültesi, Mimarlık Fakültesi, Mühendislik ve Doğa Bilimleri Fakültesi, Turizm Fakültesi.","fakülte_isimleri"
"İSTE’deki fakülteler: Barbaros Hayrettin Gemi İnşaatı ve Denizcilik Fakültesi, Deniz Bilimleri ve Teknolojisi Fakültesi, Havacılık ve Uzay Bilimleri Fakültesi, İşletme ve Yönetim Bilimleri Fakültesi, Mimarlık Fakültesi, Mühendislik ve Doğa Bilimleri Fakültesi, Turizm Fakültesi.","fakülte_adları"
"İSTE’deki fakülteler: Barbaros Hayrettin Gemi İnşaatı ve Denizcilik Fakültesi, Deniz Bilimleri ve Teknolojisi Fakültesi, Havacılık ve Uzay Bilimleri Fakültesi, İşletme ve Yönetim Bilimleri Fakültesi, Mimarlık Fakültesi, Mühendislik ve Doğa Bilimleri Fakültesi, Turizm Fakültesi.","fakültelerin_isimleri"
"İSTE’deki fakülteler: Barbaros Hayrettin Gemi İnşaatı ve Denizcilik Fakültesi, Deniz Bilimleri ve Teknolojisi Fakültesi, Havacılık ve Uzay Bilimleri Fakültesi, İşletme ve Yönetim Bilimleri Fakültesi, Mimarlık Fakültesi, Mühendislik ve Doğa Bilimleri Fakültesi, Turizm Fakültesi.","fakültelerin_adları"
"İSTE’deki fakülteler: Barbaros Hayrettin Gemi İnşaatı ve Denizcilik Fakültesi, Deniz Bilimleri ve Teknolojisi Fakültesi, Havacılık ve Uzay Bilimleri Fakültesi, İşletme ve Yönetim Bilimleri Fakültesi, Mimarlık Fakültesi, Mühendislik ve Doğa Bilimleri Fakültesi, Turizm Fakültesi.","iste_fakülteleri_listesi"
"İSTE’deki fakülteler: Barbaros Hayrettin Gemi İnşaatı ve Denizcilik Fakültesi, Deniz Bilimleri ve Teknolojisi Fakültesi, Havacılık ve Uzay Bilimleri Fakültesi, İşletme ve Yönetim Bilimleri Fakültesi, Mimarlık Fakültesi, Mühendislik ve Doğa Bilimleri Fakültesi, Turizm Fakültesi.","iste_fakülte_adları"
"İSTE’deki fakülteler: Barbaros Hayrettin Gemi İnşaatı ve Denizcilik Fakültesi, Deniz Bilimleri ve Teknolojisi Fakültesi, Havacılık ve Uzay Bilimleri Fakültesi, İşletme ve Yönetim Bilimleri Fakültesi, Mimarlık Fakültesi, Mühendislik ve Doğa Bilimleri Fakültesi, Turizm Fakültesi.","istedeki_fakülteler"
"İSTE’deki fakülteler: Barbaros Hayrettin Gemi İnşaatı ve Denizcilik Fakültesi, Deniz Bilimleri ve Teknolojisi Fakültesi, Havacılık ve Uzay Bilimleri Fakültesi, İşletme ve Yönetim Bilimleri Fakültesi, Mimarlık Fakültesi, Mühendislik ve Doğa Bilimleri Fakültesi, Turizm Fakültesi.","üniversitedeki_fakülteler"
"İSTE’deki fakülteler: Barbaros Hayrettin Gemi İnşaatı ve Denizcilik Fakültesi, Deniz Bilimleri ve Teknolojisi Fakültesi, Havacılık ve Uzay Bilimleri Fakültesi, İşletme ve Yönetim Bilimleri Fakültesi, Mimarlık Fakültesi, Mühendislik ve Doğa Bilimleri Fakültesi, Turizm Fakültesi.","kaç tane fakülte var"
"İSTE’deki fakülteler: Barbaros Hayrettin Gemi İnşaatı ve Denizcilik Fakültesi, Deniz Bilimleri ve Teknolojisi Fakültesi, Havacılık ve Uzay Bilimleri Fakültesi, İşletme ve Yönetim Bilimleri Fakültesi, Mimarlık Fakültesi, Mühendislik ve Doğa Bilimleri Fakültesi, Turizm Fakültesi.","fakülteler hangileri"
"İSTE’deki fakülteler: Barbaros Hayrettin Gemi İnşaatı ve Denizcilik Fakültesi, Deniz Bilimleri ve Teknolojisi Fakültesi, Havacılık ve Uzay Bilimleri Fakültesi, İşletme ve Yönetim Bilimleri Fakültesi, Mimarlık Fakültesi, Mühendislik ve Doğa Bilimleri Fakültesi, Turizm Fakültesi.","iste fakülteleri nelerdir"
"İSTE’deki fakülteler: Barbaros Hayrettin Gemi İnşaatı ve Denizcilik Fakültesi, Deniz Bilimleri ve Teknolojisi Fakültesi, Havacılık ve Uzay Bilimleri Fakültesi, İşletme ve Yönetim Bilimleri Fakültesi, Mimarlık Fakültesi, Mühendislik ve Doğa Bilimleri Fakültesi, Turizm Fakültesi.","iste hangi fakülteler var"
"İSTE’deki fakülteler: Barbaros Hayrettin Gemi İnşaatı ve Denizcilik Fakültesi, Deniz Bilimleri ve Teknolojisi Fakültesi, Havacılık ve Uzay Bilimleri Fakültesi, İşletme ve Yönetim Bilimleri Fakültesi, Mimarlık Fakültesi, Mühendislik ve Doğa Bilimleri Fakültesi, Turizm Fakültesi.","üniversitenin fakülteleri nelerdir"
"İSTE’deki fakülteler: Barbaros Hayrettin Gemi İnşaatı ve Denizcilik Fakültesi, Deniz Bilimleri ve Teknolojisi Fakültesi, Havacılık ve Uzay Bilimleri Fakültesi, İşletme ve Yönetim Bilimleri Fakültesi, Mimarlık Fakültesi, Mühendislik ve Doğa Bilimleri Fakültesi, Turizm Fakültesi.","üniversite fakülteleri hangileri"
"İSTE’deki fakülteler: Barbaros Hayrettin Gemi İnşaatı ve Denizcilik Fakültesi, Deniz Bilimleri ve Teknolojisi Fakültesi, Havacılık ve Uzay Bilimleri Fakültesi, İşletme ve Yönetim Bilimleri Fakültesi, Mimarlık Fakültesi, Mühendislik ve Doğa Bilimleri Fakültesi, Turizm Fakültesi.","kampüsteki fakülteler"
"İSTE’deki fakülteler: Barbaros Hayrettin Gemi İnşaatı ve Denizcilik Fakültesi, Deniz Bilimleri ve Teknolojisi Fakültesi, Havacılık ve Uzay Bilimleri Fakültesi, İşletme ve Yönetim Bilimleri Fakültesi, Mimarlık Fakültesi, Mühendislik ve Doğa Bilimleri Fakültesi, Turizm Fakültesi.","okuldaki fakülteler hangileri"
